player0_position_x,player0_position_y,player0_position_z,player0_position_a,player1_position_x,player1_position_y,player1_position_z,player1_position_a,order0,order1
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.89,0,8.6,57.30,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
11.25,0,8.6,90.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
11.73,0,8.59,90.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
11.97,0,8.59,90.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
12.33,0,8.59,90.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
12.81,0,8.59,70.90,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.1,0,8.6,45.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.35,0,8.6,6.80,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.35,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.35,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.35,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.35,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.35,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.35,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.35,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
13.59,0,8.6,76.39,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
14.07,0,8.58,90.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
14.43,0,8.58,90.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
14.75,0,8.5,135.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.01,0,8.24,154.10,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
15.01,0,7.76,180.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
