,player0_position_x,player0_position_y,player0_position_z,player0_position_a,player1_position_x,player1_position_y,player1_position_z,player1_position_a,order0,order1,player0_int_position_x,player0_int_position_z,player0_int_position_a,player1_int_position_x,player1_int_position_z,player1_int_position_a,time
221,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,221
222,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,222
223,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,223
224,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,224
225,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,225
226,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,226
227,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,227
228,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,228
229,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,229
230,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,230
231,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,231
232,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,232
233,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,233
234,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,234
235,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,235
236,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,236
237,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,237
238,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,238
239,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,239
240,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,240
241,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,241
242,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,242
243,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,243
244,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,244
245,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,245
246,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,246
247,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,247
248,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,248
249,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,249
250,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,250
251,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,251
252,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,252
253,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,253
254,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,254
255,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,255
256,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,256
257,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,257
258,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,258
259,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,259
260,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,260
261,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,261
262,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,262
263,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,263
264,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,264
265,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,265
266,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,266
267,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,267
268,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,268
269,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,269
270,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,270
271,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,271
272,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,272
273,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,273
274,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,274
275,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,275
276,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,276
277,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,277
278,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,278
279,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,279
280,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,280
281,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,281
282,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,282
283,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,283
284,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,284
285,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,285
286,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,286
287,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,287
288,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,288
289,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,289
290,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,290
291,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,291
292,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,292
293,18.2,0,2.22,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,293
294,18.2,0,2.22,128.2,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,1,1,6,0,294
295,17.84,0,2.22,185.49,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,2,1,6,0,295
296,17.48,0,2.22,261.89,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,11,1,3,1,6,0,296
297,17.0,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,10,1,3,1,6,0,297
298,16.64,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,10,1,3,1,6,0,298
299,16.28,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,10,1,3,1,6,0,299
300,15.8,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,9,1,3,1,6,0,300
301,15.44,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,9,1,3,1,6,0,301
302,15.08,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,9,1,3,1,6,0,302
303,14.6,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,1,3,1,6,0,303
304,14.24,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,1,3,1,6,0,304
305,14.0,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,1,3,1,6,0,305
306,13.52,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,1,3,1,6,0,306
307,13.16,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,1,3,1,6,0,307
308,12.8,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,1,3,1,6,0,308
309,12.32,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,1,3,1,6,0,309
310,11.96,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,1,3,1,6,0,310
311,11.6,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,1,3,1,6,0,311
312,11.12,0,2.22,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,1,3,1,6,0,312
313,10.76,0,2.22,289.1,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,1,3,1,6,0,313
314,10.68,0,2.54,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,1,0,1,6,0,314
315,10.68,0,3.02,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,2,0,1,6,0,315
316,10.68,0,3.38,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,2,0,1,6,0,316
317,10.68,0,3.74,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,2,0,1,6,0,317
318,10.68,0,4.22,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,3,0,1,6,0,318
319,10.68,0,4.58,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,3,0,1,6,0,319
320,10.68,0,4.94,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,3,0,1,6,0,320
321,10.68,0,5.0,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,3,0,1,6,0,321
322,10.68,0,5.0,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,3,0,1,6,0,322
323,10.68,0,5.0,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,3,0,1,6,0,323
324,10.68,0,5.0,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,3,0,1,6,0,324
325,10.68,0,4.88,302.7,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,3,3,1,6,0,325
326,10.68,0,4.4,226.31,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,3,3,1,6,0,326
327,10.68,0,4.04,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,2,2,1,6,0,327
328,10.68,0,3.68,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,2,2,1,6,0,328
329,10.68,0,3.2,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,2,2,1,6,0,329
330,10.68,0,2.84,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,1,2,1,6,0,330
331,10.68,0,2.48,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,1,2,1,6,0,331
332,10.76,0,2.18,122.7,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,1,1,1,6,0,332
333,11.12,0,2.2,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,1,1,1,6,0,333
334,11.48,0,2.21,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,1,1,1,6,0,334
335,11.96,0,2.21,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,1,1,1,6,0,335
336,12.32,0,2.21,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,1,1,1,6,0,336
337,12.68,0,2.21,90.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,1,1,1,6,0,337
338,13.0,0,2.2,147.3,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,1,2,1,6,0,338
339,13.0,0,2.2,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,1,2,1,6,0,339
340,13.0,0,2.2,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,1,2,1,6,0,340
341,13.0,0,2.2,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,1,2,1,6,0,341
342,13.0,0,2.2,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,1,2,1,6,0,342
343,13.0,0,2.2,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,1,2,1,6,0,343
344,13.0,0,2.56,256.39,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,1,3,1,6,0,344
345,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,-3,0,0,345
346,13.0,0,3.16,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,2,0,1,6,0,346
347,13.0,0,3.64,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,2,0,1,6,0,347
348,13.0,0,4.0,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,2,0,1,6,0,348
349,13.0,0,4.36,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,3,0,1,6,0,349
350,13.0,0,4.84,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,3,0,1,6,0,350
351,13.0,0,5.02,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,3,0,1,6,0,351
352,13.0,0,5.0,45.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,3,1,1,6,0,352
353,13.34,0,5.0,45.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,3,1,1,6,0,353
354,13.6,0,5.0,45.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,3,1,1,6,0,354
355,13.85,0,5.0,45.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,3,1,1,6,0,355
356,14.22,0,5.23,45.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,3,1,1,6,0,356
357,14.3,0,5.55,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,4,0,1,6,0,357
358,14.3,0,5.91,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,4,0,1,6,0,358
359,14.3,0,6.39,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,4,0,1,6,0,359
360,14.3,0,6.75,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,5,0,1,6,0,360
361,14.3,0,7.11,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,5,0,1,6,0,361
362,14.3,0,7.59,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,5,0,1,6,0,362
363,14.3,0,7.95,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,6,0,1,6,0,363
364,14.3,0,8.31,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,6,0,1,6,0,364
365,14.3,0,8.61,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,6,0,1,6,0,365
366,14.3,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,6,0,1,6,0,366
367,14.3,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,6,0,1,6,0,367
368,13.94,0,8.6,283.61,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,8,6,3,1,6,0,368
369,13.58,0,8.59,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,6,3,1,6,0,369
370,13.1,0,8.59,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,6,3,1,6,0,370
371,12.86,0,8.59,250.9,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,7,6,3,1,6,0,371
372,12.57,0,8.42,186.8,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,6,2,1,6,0,372
373,12.57,0,7.94,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,6,2,1,6,0,373
374,12.57,0,7.58,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,5,2,1,6,0,374
375,12.57,0,7.22,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,5,2,1,6,0,375
376,12.57,0,7.0,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,5,2,1,6,0,376
377,12.57,0,7.0,180.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,5,2,1,6,0,377
378,12.4,0,7.0,244.1,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,5,3,1,6,0,378
379,11.92,0,7.0,270.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,5,3,1,6,0,379
380,11.56,0,7.0,289.1,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,6,5,3,1,6,0,380
381,11.39,0,7.29,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,5,0,1,6,0,381
382,11.39,0,7.77,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,5,0,1,6,0,382
383,11.39,0,8.13,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,383
384,11.39,0,8.49,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,384
385,11.39,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,385
386,11.37,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,386
387,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,-3,0,0,387
388,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,-3,0,0,388
389,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,-3,0,0,389
390,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,390
391,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,391
392,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,392
393,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,393
394,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,394
395,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,395
396,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,396
397,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,397
398,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,398
399,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,399
400,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,400
401,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,401
402,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,402
403,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,403
404,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,404
405,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,405
406,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,406
407,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,407
408,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,408
409,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,409
410,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,410
411,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,411
412,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,412
413,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,413
414,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,414
415,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,415
416,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,416
417,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,417
418,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,418
419,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,419
420,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,420
421,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,421
422,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,422
423,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,423
424,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,424
425,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,425
426,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,426
427,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,427
428,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,428
429,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,429
430,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,430
431,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,431
432,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,432
433,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,433
434,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,434
435,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,435
436,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,436
437,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,437
438,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,438
439,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,439
440,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,440
441,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,441
442,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,442
443,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,443
444,10.76,0,8.6,0.0,5.8,0,8.6,0.0,Sushi_Fish,Sushi_Fish,5,6,0,1,6,0,444
